time	count
5817134.00	0.25
5817137.00	0.00
5817222.00	0.25
5817241.00	0.00
5817288.00	0.25
5817292.00	0.00
5817374.00	0.25
5817392.00	0.00
5817440.00	0.25
5817444.00	0.00
5817525.00	0.25
5817544.00	0.00
5817594.00	0.25
5817597.00	0.00
5817670.00	0.25
5817688.00	0.00
5817738.00	0.25
5817746.00	0.00
5817821.00	0.25
5817840.00	0.00
5817887.00	0.25
5817890.00	0.00
5817981.00	0.25
5818001.00	0.00
5818048.00	0.25
5818051.00	0.00
5818135.00	0.25
5818154.00	0.00
5818205.00	0.25
5818208.00	0.00
5818289.00	0.25
5818307.00	0.00
5818358.00	0.25
5818361.00	0.00
5818445.00	0.25
5818463.00	0.00
5818510.00	0.25
5818513.00	0.00
5818590.00	0.25
5818608.00	0.00
5818654.00	0.25
5818663.00	0.00
5818741.00	0.25
5818760.00	0.00
5818807.00	0.25
5818810.00	0.00
5818893.00	0.25
5818911.00	0.00
5818962.00	0.25
5818966.00	0.00
5819051.00	0.25
5819069.00	0.00
5819117.00	0.25
5819121.00	0.00
5819205.00	0.25
5819223.00	0.00
5819271.00	0.25
5819279.00	0.00
5819356.00	0.25
5819374.00	0.00
5819421.00	0.25
5819425.00	0.00
5819501.00	0.25
5819520.00	0.00
5819571.00	0.25
5819574.00	0.00
5819651.00	0.25
5819670.00	0.00
5819717.00	0.25
5819720.00	0.00
5819803.00	0.25
5819821.00	0.00
5819867.00	0.25
5819870.00	0.00
5819957.00	0.25
5819976.00	0.00
5820024.00	0.25
5820031.00	0.00
5820112.00	0.25
5820131.00	0.00
5820178.00	0.25
5820181.00	0.00
5820265.00	0.25
5820284.00	0.00
5820335.00	0.25
5820338.00	0.00
5820423.00	0.25
5820442.00	0.00
5820489.00	0.25
5820492.00	0.00
5820571.00	0.25
5820589.00	0.00
5820637.00	0.25
5820640.00	0.00
5820722.00	0.25
5820740.00	0.00
5820787.00	0.25
5820790.00	0.00
5820872.00	0.25
5820890.00	0.00
5820937.00	0.25
5820948.00	0.00
5821031.00	0.25
5821050.00	0.00
5821099.00	0.25
5821102.00	0.00
5821184.00	0.25
5821202.00	0.00
5821252.00	0.25
5821255.00	0.00
5821336.00	0.25
5821355.00	0.00
5821402.00	0.25
5821406.00	0.00
5821481.00	0.25
5821499.00	0.00
5821547.00	0.25
5821550.00	0.00
5821631.00	0.25
5821649.00	0.00
5821700.00	0.25
5821708.00	0.00
5821783.00	0.25
5821801.00	0.00
5821849.00	0.25
5821852.00	0.00
5821936.00	0.25
5821958.00	0.00
5822008.00	0.25
5822011.00	0.00
5822095.00	0.25
5822114.00	0.00
5822180.00	0.25
5822183.00	0.00
5822247.00	0.25
5822266.00	0.00
5822314.00	0.25
5822317.00	0.00
5822398.00	0.25
5822417.00	0.00
5822464.00	0.25
5822467.00	0.00
5822543.00	0.25
5822562.00	0.00
5822609.00	0.25
5822612.00	0.00
5822693.00	0.25
5822711.00	0.00
5822758.00	0.25
5822765.00	0.00
5822846.00	0.25
5822864.00	0.00
5822911.00	0.25
5822914.00	0.00
5823005.00	0.25
5823023.00	0.00
5823071.00	0.25
5823074.00	0.00
5823159.00	0.25
5823177.00	0.00
5823224.00	0.25
5823227.00	0.00
5823305.00	0.25
5823323.00	0.00
5823370.00	0.25
5823374.00	0.00
5823455.00	0.25
5823473.00	0.00
5823520.00	0.25
5823527.00	0.00
5823605.00	0.25
5823623.00	0.00
5823671.00	0.25
5823674.00	0.00
5823757.00	0.25
5823776.00	0.00
5823823.00	0.25
5823827.00	0.00
5823907.00	0.25
5823926.00	0.00
5823978.00	0.25
5823981.00	0.00
5824066.00	0.25
5824084.00	0.00
5824132.00	0.25
5824135.00	0.00
5824222.00	0.25
5824241.00	0.00
5824291.00	0.25
5824298.00	0.00
5824368.00	0.25
5824386.00	0.00
5824434.00	0.25
5824437.00	0.00
5824518.00	0.25
5824536.00	0.00
5824583.00	0.25
5824586.00	0.00
5824669.00	0.25
5824687.00	0.00
5824734.00	0.25
5824737.00	0.00
5824819.00	0.25
5824837.00	0.00
5824884.00	0.25
5824887.00	0.00
5824974.00	0.25
5824994.00	0.00
5825059.00	0.25
5825069.00	0.00
5825130.00	0.25
5825150.00	0.00
5825205.00	0.25
5825208.00	0.00
5825277.00	0.25
5825296.00	0.00
5825348.00	0.25
5825355.00	0.00
5825429.00	0.25
5825447.00	0.00
5825506.00	0.25
5825513.00	0.00
5825584.00	0.25
5825602.00	0.00
5825653.00	0.25
5825657.00	0.00
5825734.00	0.25
5825753.00	0.00
5825804.00	0.25
5825807.00	0.00
5825884.00	0.25
5825902.00	0.00
5825962.00	0.25
5825974.00	0.00
5826044.00	0.25
5826063.00	0.00
5826111.00	0.25
5826114.00	0.00
5826197.00	0.25
5826216.00	0.00
5826265.00	0.25
5826269.00	0.00
5826342.00	0.25
5826361.00	0.00
5826411.00	0.25
5826418.00	0.00
5826493.00	0.25
5826512.00	0.00
5826565.00	0.25
5826568.00	0.00
5826644.00	0.25
5826662.00	0.00
5826713.00	0.25
5826716.00	0.00
5826795.00	0.25
5826813.00	0.00
5826864.00	0.25
5826867.00	0.00
5826949.00	0.25
5826968.00	0.00
5827016.00	0.25
5827019.00	0.00
5827102.00	0.25
5827121.00	0.00
5827171.00	0.25
5827178.00	0.00
5827247.00	0.25
5827266.00	0.00
5827316.00	0.25
5827319.00	0.00
5827397.00	0.25
5827416.00	0.00
5827467.00	0.25
5827471.00	0.00
5827549.00	0.25
5827567.00	0.00
5827631.00	0.25
5827636.00	0.00
5827701.00	0.25
5827721.00	0.00
5827773.00	0.25
5827776.00	0.00
5827852.00	0.25
5827870.00	0.00
5827918.00	0.25
5827921.00	0.00
5828011.00	0.25
5828030.00	0.00
5828077.00	0.25
5828084.00	0.00
5828160.00	0.25
5828178.00	0.00
5828226.00	0.25
5828230.00	0.00
5828312.00	0.25
5828331.00	0.00
5828378.00	0.25
5828381.00	0.00
5828466.00	0.25
5828485.00	0.00
5828545.00	0.25
5828549.00	0.00
5828640.00	0.25
5828659.00	0.00
5828708.00	0.25
5828711.00	0.00
5828804.00	0.25
5828823.00	0.00
5828872.00	0.25
5828875.00	0.00
5828973.00	0.25
5828992.00	0.00
5829039.00	0.25
5829048.00	0.00
5829133.00	0.25
5829152.00	0.00
5829201.00	0.25
5829204.00	0.00
5829310.00	0.25
5829355.00	0.00
5829404.00	0.25
5829407.00	0.00
5829471.00	0.25
5829490.00	0.00
5829537.00	0.25
5829541.00	0.00
5829645.00	0.25
5829664.00	0.00
5829712.00	0.25
5829715.00	0.00
5829801.00	0.25
5829820.00	0.00
5829870.00	0.25
5829877.00	0.00
5829957.00	0.25
5829976.00	0.00
5830027.00	0.25
5830031.00	0.00
5830114.00	0.25
5830132.00	0.00
5830180.00	0.25
5830183.00	0.00
5830261.00	0.25
5830279.00	0.00
5830330.00	0.25
5830333.00	0.00
5830412.00	0.25
5830431.00	0.00
5830478.00	0.25
5830481.00	0.00
5830563.00	0.25
5830581.00	0.00
5830628.00	0.25
5830637.00	0.00
5830715.00	0.25
5830734.00	0.00
5830782.00	0.25
5830785.00	0.00
5830866.00	0.25
5830885.00	0.00
5830937.00	0.25
5830940.00	0.00
5831026.00	0.25
5831046.00	0.00
5831098.00	0.25
5831101.00	0.00
5831176.00	0.25
5831195.00	0.00
5831243.00	0.25
5831246.00	0.00
5831327.00	0.25
5831346.00	0.00
5831393.00	0.25
5831400.00	0.00
5831478.00	0.25
5831496.00	0.00
5831543.00	0.25
5831547.00	0.00
5831630.00	0.25
5831648.00	0.00
5831695.00	0.25
5831698.00	0.00
5831779.00	0.25
5831797.00	0.00
5831844.00	0.25
5831848.00	0.00
5831933.00	0.25
5831956.00	0.00
5832004.00	0.25
5832007.00	0.00
5832087.00	0.25
5832105.00	0.00
5832153.00	0.25
5832156.00	0.00
5832238.00	0.25
5832256.00	0.00
5832307.00	0.25
5832315.00	0.00
5832389.00	0.25
5832408.00	0.00
5832457.00	0.25
5832460.00	0.00
5832541.00	0.25
5832559.00	0.00
5832607.00	0.25
5832610.00	0.00
5832692.00	0.25
5832710.00	0.00
5832761.00	0.25
5832764.00	0.00
5832848.00	0.25
5832866.00	0.00
5832914.00	0.25
5832917.00	0.00
5833012.00	0.25
5833032.00	0.00
5833079.00	0.25
5833087.00	0.00
5833161.00	0.25
5833179.00	0.00
5833227.00	0.25
5833231.00	0.00
5833314.00	0.25
5833333.00	0.00
5833396.00	0.25
5833399.00	0.00
5833467.00	0.25
5833487.00	0.00
5833537.00	0.25
5833541.00	0.00
5833620.00	0.25
5833638.00	0.00
5833686.00	0.25
5833689.00	0.00
5833771.00	0.25
5833789.00	0.00
5833837.00	0.25
5833840.00	0.00
5833926.00	0.25
5833949.00	0.00
5833998.00	0.25
5834002.00	0.00
5834081.00	0.25
5834100.00	0.00
5834147.00	0.25
5834153.00	0.00
5834234.00	0.25
5834253.00	0.00
5834300.00	0.25
5834304.00	0.00
5834388.00	0.25
5834406.00	0.00
5834453.00	0.25
5834456.00	0.00
5834539.00	0.25
5834558.00	0.00
5834604.00	0.25
5834607.00	0.00
5834690.00	0.25
5834709.00	0.00
5834756.00	0.25
5834764.00	0.00
5834842.00	0.25
5834860.00	0.00
5834908.00	0.25
5834911.00	0.00
5834998.00	0.25
5835017.00	0.00
5835066.00	0.25
5835069.00	0.00
5835147.00	0.25
5835166.00	0.00
5835213.00	0.25
5835216.00	0.00
5835300.00	0.25
5835319.00	0.00
5835366.00	0.25
5835369.00	0.00
5835450.00	0.25
5835469.00	0.00
5835517.00	0.25
5835521.00	0.00
5835602.00	0.25
5835621.00	0.00
5835668.00	0.25
5835680.00	0.00
5835760.00	0.25
5835779.00	0.00
5835827.00	0.25
5835830.00	0.00
5835913.00	0.25
5835931.00	0.00
5835983.00	0.25
5835986.00	0.00
5836068.00	0.25
5836087.00	0.00
5836138.00	0.25
5836141.00	0.00
5836220.00	0.25
5836239.00	0.00
5836286.00	0.25
5836289.00	0.00
5836374.00	0.25
5836392.00	0.00
5836439.00	0.25
5836442.00	0.00
5836524.00	0.25
5836543.00	0.00
5836591.00	0.25
5836599.00	0.00
5836677.00	0.25
5836695.00	0.00
5836744.00	0.25
5836747.00	0.00
5836828.00	0.25
5836846.00	0.00
5836894.00	0.25
5836897.00	0.00
5836973.00	0.25
5836993.00	0.00
5837062.00	0.25
5837073.00	0.00
5837129.00	0.25
5837150.00	0.00
5837204.00	0.25
5837208.00	0.00
5837281.00	0.25
5837301.00	0.00
5837353.00	0.25
5837360.00	0.00
5837433.00	0.25
5837452.00	0.00
5837500.00	0.25
5837503.00	0.00
5837584.00	0.25
5837603.00	0.00
5837654.00	0.25
5837657.00	0.00
5837739.00	0.25
5837759.00	0.00
5837806.00	0.25
5837809.00	0.00
5837892.00	0.25
5837911.00	0.00
5837963.00	0.25
5837966.00	0.00
5838046.00	0.25
5838065.00	0.00
5838116.00	0.25
5838121.00	0.00
5838199.00	0.25
5838218.00	0.00
5838266.00	0.25
5838272.00	0.00
5838350.00	0.25
5838369.00	0.00
5838416.00	0.25
5838419.00	0.00
5838503.00	0.25
5838522.00	0.00
5838569.00	0.25
5838573.00	0.00
5838655.00	0.25
5838673.00	0.00
5838740.00	0.25
5838747.00	0.00
5838806.00	0.25
5838826.00	0.00
5838878.00	0.25
5838881.00	0.00
5838962.00	0.25
5838982.00	0.00
5839032.00	0.25
5839035.00	0.00
5839114.00	0.25
5839133.00	0.00
5839180.00	0.25
5839191.00	0.00
5839264.00	0.25
5839283.00	0.00
5839330.00	0.25
5839334.00	0.00
5839414.00	0.25
5839433.00	0.00
5839484.00	0.25
5839487.00	0.00
5839565.00	0.25
5839583.00	0.00
5839631.00	0.25
5839635.00	0.00
5839718.00	0.25
5839737.00	0.00
5839784.00	0.25
5839787.00	0.00
5839861.00	0.25
5839880.00	0.00
5839926.00	0.25
5839934.00	0.00
5840019.00	0.25
5840038.00	0.00
5840086.00	0.25
5840090.00	0.00
5840173.00	0.25
5840192.00	0.00
5840240.00	0.25
5840243.00	0.00
5840326.00	0.25
5840345.00	0.00
5840393.00	0.25
5840396.00	0.00
5840479.00	0.25
5840497.00	0.00
5840545.00	0.25
5840548.00	0.00
5840630.00	0.25
5840648.00	0.00
5840695.00	0.25
5840699.00	0.00
5840775.00	0.25
5840793.00	0.00
5840844.00	0.25
5840851.00	0.00
5840927.00	0.25
5840949.00	0.00
5840999.00	0.25
5841002.00	0.00
5841088.00	0.25
5841107.00	0.00
5841154.00	0.25
5841157.00	0.00
5841241.00	0.25
5841260.00	0.00
5841311.00	0.25
5841314.00	0.00
5841393.00	0.25
5841411.00	0.00
5841460.00	0.25
5841463.00	0.00
5841544.00	0.25
5841563.00	0.00
5841613.00	0.25
5841621.00	0.00
5841689.00	0.25
5841707.00	0.00
5841755.00	0.25
5841759.00	0.00
5841839.00	0.25
5841857.00	0.00
5841905.00	0.25
5841908.00	0.00
5841998.00	0.25
5842016.00	0.00
5842063.00	0.25
5842066.00	0.00
5842152.00	0.25
5842170.00	0.00
5842218.00	0.25
5842221.00	0.00
5842303.00	0.25
5842321.00	0.00
5842369.00	0.25
5842379.00	0.00
5842455.00	0.25
5842473.00	0.00
5842521.00	0.25
5842524.00	0.00
5842604.00	0.25
5842623.00	0.00
5842669.00	0.25
5842672.00	0.00
5842749.00	0.25
5842767.00	0.00
5842817.00	0.25
5842821.00	0.00
5842900.00	0.25
5842918.00	0.00
5842970.00	0.25
5842973.00	0.00
5843058.00	0.25
5843077.00	0.00
5843128.00	0.25
5843131.00	0.00
5843213.00	0.25
5843231.00	0.00
5843278.00	0.25
5843286.00	0.00
5843367.00	0.25
5843385.00	0.00
5843436.00	0.25
5843439.00	0.00
5843518.00	0.25
5843536.00	0.00
5843587.00	0.25
5843590.00	0.00
5843662.00	0.25
5843681.00	0.00
5843728.00	0.25
5843731.00	0.00
5843815.00	0.25
5843834.00	0.00
5843881.00	0.25
5843884.00	0.00
5843973.00	0.25
5843991.00	0.00
5844042.00	0.25
5844050.00	0.00
5844126.00	0.25
5844144.00	0.00
5844196.00	0.25
5844200.00	0.00
5844278.00	0.25
5844296.00	0.00
5844347.00	0.25
5844350.00	0.00
5844430.00	0.25
5844448.00	0.00
5844511.00	0.25
5844516.00	0.00
5844583.00	0.25
5844602.00	0.00
5844650.00	0.25
5844653.00	0.00
5844728.00	0.25
5844747.00	0.00
5844794.00	0.25
5844798.00	0.00
5844882.00	0.25
5844901.00	0.00
5844958.00	0.25
5844966.00	0.00
5845040.00	0.25
5845059.00	0.00
5845107.00	0.25
5845110.00	0.00
5845194.00	0.25
5845212.00	0.00
5845259.00	0.25
5845263.00	0.00
5845345.00	0.25
5845363.00	0.00
5845410.00	0.25
5845413.00	0.00
5845490.00	0.25
5845509.00	0.00
5845558.00	0.25
5845561.00	0.00
5845641.00	0.25
5845659.00	0.00
5845709.00	0.25
5845717.00	0.00
5845793.00	0.25
5845812.00	0.00
5845859.00	0.25
5845862.00	0.00
5845950.00	0.25
5845970.00	0.00
5846018.00	0.25
5846021.00	0.00
5846106.00	0.25
5846125.00	0.00
5846172.00	0.25
5846176.00	0.00
5846257.00	0.25
5846276.00	0.00
5846323.00	0.25
5846326.00	0.00
5846412.00	0.25
5846430.00	0.00
5846476.00	0.25
5846480.00	0.00
5846556.00	0.25
5846574.00	0.00
5846622.00	0.25
5846629.00	0.00
5846706.00	0.25
5846724.00	0.00
5846774.00	0.25
5846778.00	0.00
5846857.00	0.25
5846875.00	0.00
5846922.00	0.25
5846925.00	0.00
5847014.00	0.25
5847032.00	0.00
5847080.00	0.25
5847084.00	0.00
5847167.00	0.25
5847186.00	0.00
5847234.00	0.25
5847237.00	0.00
5847320.00	0.25
5847338.00	0.00
5847385.00	0.25
5847392.00	0.00
5847466.00	0.25
5847485.00	0.00
5847532.00	0.25
5847536.00	0.00
5847619.00	0.25
5847637.00	0.00
5847685.00	0.25
5847688.00	0.00
5847769.00	0.25
5847787.00	0.00
5847835.00	0.25
5847838.00	0.00
5847921.00	0.25
5847939.00	0.00
5847991.00	0.25
5847995.00	0.00
5848081.00	0.25
5848099.00	0.00
5848147.00	0.25
5848155.00	0.00
5848233.00	0.25
5848252.00	0.00
5848302.00	0.25
5848305.00	0.00
5848386.00	0.25
5848405.00	0.00
5848456.00	0.25
5848460.00	0.00
5848534.00	0.25
5848553.00	0.00
5848600.00	0.25
5848603.00	0.00
5848686.00	0.25
5848704.00	0.00
5848751.00	0.25
5848754.00	0.00
5848838.00	0.25
5848856.00	0.00
5848904.00	0.25
5848912.00	0.00
5848996.00	0.25
5849015.00	0.00
5849067.00	0.25
5849070.00	0.00
5849150.00	0.25
5849168.00	0.00
5849218.00	0.25
5849221.00	0.00
5849296.00	0.25
5849314.00	0.00
5849360.00	0.25
5849364.00	0.00
5849448.00	0.25
5849467.00	0.00
5849514.00	0.25
5849517.00	0.00
5849600.00	0.25
5849619.00	0.00
5849667.00	0.25
5849670.00	0.00
5849750.00	0.25
5849768.00	0.00
5849820.00	0.25
5849828.00	0.00
5849900.00	0.25
5849918.00	0.00
5849971.00	0.25
5849975.00	0.00
5850058.00	0.25
5850076.00	0.00
5850124.00	0.25
5850127.00	0.00
5850211.00	0.25
5850229.00	0.00
5850276.00	0.25
5850279.00	0.00
5850356.00	0.25
5850374.00	0.00
5850434.00	0.25
5850438.00	0.00
5850507.00	0.25
5850525.00	0.00
5850572.00	0.25
5850575.00	0.00
5850657.00	0.25
5850675.00	0.00
5850722.00	0.25
5850730.00	0.00
5850806.00	0.25
5850825.00	0.00
5850872.00	0.25
5850875.00	0.00
5850960.00	0.25
5850979.00	0.00
5851027.00	0.25
5851030.00	0.00
5851118.00	0.25
5851136.00	0.00
5851190.00	0.25
5851193.00	0.00
5851271.00	0.25
5851290.00	0.00
5851348.00	0.25
5851351.00	0.00
5851420.00	0.25
5851440.00	0.00
5851487.00	0.25
5851491.00	0.00
5851571.00	0.25
5851590.00	0.00
5851637.00	0.25
5851640.00	0.00
5851722.00	0.25
5851740.00	0.00
5851787.00	0.25
5851795.00	0.00
5851874.00	0.25
5851892.00	0.00
5851940.00	0.25
5851948.00	0.00
5852032.00	0.25
5852050.00	0.00
5852099.00	0.25
5852102.00	0.00
5852187.00	0.25
5852205.00	0.00
5852252.00	0.25
5852255.00	0.00
5852332.00	0.25
5852350.00	0.00
5852397.00	0.25
5852401.00	0.00
5852482.00	0.25
5852501.00	0.00
5852549.00	0.25
5852556.00	0.00
5852633.00	0.25
5852651.00	0.00
5852699.00	0.25
5852702.00	0.00
5852784.00	0.25
5852802.00	0.00
5852850.00	0.25
5852853.00	0.00
5852933.00	0.25
5852955.00	0.00
5853005.00	0.25
5853008.00	0.00
5853096.00	0.25
5853115.00	0.00
5853162.00	0.25
5853165.00	0.00
5853242.00	0.25
5853260.00	0.00
5853307.00	0.25
5853315.00	0.00
5853394.00	0.25
5853412.00	0.00
5853461.00	0.25
5853464.00	0.00
5853547.00	0.25
5853565.00	0.00
5853613.00	0.25
5853616.00	0.00
5853699.00	0.25
5853717.00	0.00
5853768.00	0.25
5853771.00	0.00
5853851.00	0.25
5853869.00	0.00
5853916.00	0.25
5853919.00	0.00
5854011.00	0.25
5854030.00	0.00
5854081.00	0.25
5854084.00	0.00
5854165.00	0.25
5854183.00	0.00
5854234.00	0.25
5854243.00	0.00
5854312.00	0.25
5854331.00	0.00
5854381.00	0.25
5854384.00	0.00
5854463.00	0.25
5854482.00	0.00
5854529.00	0.25
5854532.00	0.00
5854615.00	0.25
5854633.00	0.00
5854681.00	0.25
5854684.00	0.00
5854765.00	0.25
5854783.00	0.00
5854831.00	0.25
5854834.00	0.00
5854917.00	0.25
5854935.00	0.00
5854987.00	0.25
5854994.00	0.00
5855076.00	0.25
5855095.00	0.00
5855142.00	0.25
5855146.00	0.00
5855222.00	0.25
5855240.00	0.00
5855287.00	0.25
5855290.00	0.00
5855373.00	0.25
5855391.00	0.00
5855441.00	0.25
5855444.00	0.00
5855524.00	0.25
5855542.00	0.00
5855592.00	0.25
5855595.00	0.00
5855675.00	0.25
5855693.00	0.00
5855740.00	0.25
5855748.00	0.00
5855827.00	0.25
5855845.00	0.00
5855893.00	0.25
5855896.00	0.00
5855986.00	0.25
5856004.00	0.00
5856052.00	0.25
5856056.00	0.00
5856136.00	0.25
5856154.00	0.00
5856201.00	0.25
5856204.00	0.00
5856288.00	0.25
5856306.00	0.00
5856353.00	0.25
5856356.00	0.00
5856440.00	0.25
5856458.00	0.00
5856522.00	0.25
5856525.00	0.00
5856592.00	0.25
5856611.00	0.00
5856662.00	0.25
5856670.00	0.00
5856746.00	0.25
5856764.00	0.00
5856811.00	0.25
5856814.00	0.00
5856897.00	0.25
5856915.00	0.00
5856967.00	0.25
5856970.00	0.00
5857049.00	0.25
5857068.00	0.00
5857115.00	0.25
5857119.00	0.00
5857201.00	0.25
5857219.00	0.00
5857266.00	0.25
5857269.00	0.00
5857352.00	0.25
5857371.00	0.00
5857417.00	0.25
5857421.00	0.00
5857503.00	0.25
5857522.00	0.00
5857569.00	0.25
5857577.00	0.00
5857653.00	0.25
5857672.00	0.00
5857720.00	0.25
5857724.00	0.00
5857805.00	0.25
5857824.00	0.00
5857874.00	0.25
5857877.00	0.00
5857959.00	0.25
5857978.00	0.00
5858029.00	0.25
5858033.00	0.00
5858110.00	0.25
5858129.00	0.00
5858181.00	0.25
5858184.00	0.00
5858264.00	0.25
5858282.00	0.00
5858329.00	0.25
5858336.00	0.00
5858416.00	0.25
5858433.00	0.00
5858480.00	0.25
5858484.00	0.00
5858569.00	0.25
5858588.00	0.00
5858638.00	0.25
5858641.00	0.00
5858723.00	0.25
5858741.00	0.00
5858788.00	0.25
5858791.00	0.00
5858874.00	0.25
5858892.00	0.00
5858940.00	0.25
5858946.00	0.00
5859025.00	0.25
5859043.00	0.00
5859091.00	0.25
5859099.00	0.00
5859177.00	0.25
5859196.00	0.00
5859244.00	0.25
5859247.00	0.00
5859329.00	0.25
5859347.00	0.00
5859394.00	0.25
5859398.00	0.00
5859482.00	0.25
5859500.00	0.00
5859551.00	0.25
5859554.00	0.00
5859633.00	0.25
5859651.00	0.00
5859699.00	0.25
5859702.00	0.00
5859783.00	0.25
5859801.00	0.00
5859851.00	0.25
5859858.00	0.00
5859928.00	0.25
5859949.00	0.00
5859999.00	0.25
5860002.00	0.00
5860085.00	0.25
5860103.00	0.00
5860154.00	0.25
5860157.00	0.00
5860238.00	0.25
5860256.00	0.00
5860303.00	0.25
5860307.00	0.00
5860391.00	0.25
5860409.00	0.00
5860457.00	0.25
5860460.00	0.00
5860542.00	0.25
5860560.00	0.00
5860608.00	0.25
5860611.00	0.00
5860695.00	0.25
5860713.00	0.00
5860760.00	0.25
5860768.00	0.00
5860842.00	0.25
5860860.00	0.00
5860907.00	0.25
5860910.00	0.00
5860996.00	0.25
5861015.00	0.00
5861062.00	0.25
5861066.00	0.00
5861154.00	0.25
5861171.00	0.00
5861218.00	0.25
5861222.00	0.00
5861307.00	0.25
5861325.00	0.00
5861373.00	0.25
5861376.00	0.00
5861460.00	0.25
5861478.00	0.00
5861526.00	0.25
5861536.00	0.00
5861613.00	0.25
5861630.00	0.00
5861681.00	0.25
5861684.00	0.00
5861758.00	0.25
5861776.00	0.00
5861823.00	0.25
5861826.00	0.00
5861909.00	0.25
5861926.00	0.00
5861978.00	0.25
5861982.00	0.00
5862067.00	0.25
5862085.00	0.00
5862135.00	0.25
5862138.00	0.00
5862221.00	0.25
5862239.00	0.00
5862286.00	0.25
5862289.00	0.00
5862373.00	0.25
5862391.00	0.00
5862438.00	0.25
5862446.00	0.00
5862524.00	0.25
5862542.00	0.00
5862605.00	0.25
5862608.00	0.00
5862675.00	0.25
5862694.00	0.00
5862744.00	0.25
5862748.00	0.00
5862828.00	0.25
5862846.00	0.00
5862893.00	0.25
5862896.00	0.00
5862981.00	0.25
5863000.00	0.00
5863046.00	0.25
5863050.00	0.00
5863135.00	0.25
5863153.00	0.00
5863200.00	0.25
5863208.00	0.00
5863286.00	0.25
5863305.00	0.00
5863352.00	0.25
5863356.00	0.00
5863437.00	0.25
5863455.00	0.00
5863505.00	0.25
5863509.00	0.00
5863590.00	0.25
5863608.00	0.00
5863654.00	0.25
5863658.00	0.00
5863737.00	0.25
5863755.00	0.00
5863802.00	0.25
5863806.00	0.00
5863888.00	0.25
5863906.00	0.00
5863962.00	0.25
5863965.00	0.00
5864047.00	0.25
5864066.00	0.00
5864114.00	0.25
5864122.00	0.00
5864201.00	0.25
5864219.00	0.00
5864266.00	0.25
5864269.00	0.00
5864353.00	0.25
5864371.00	0.00
5864419.00	0.25
5864422.00	0.00
5864504.00	0.25
5864522.00	0.00
5864568.00	0.25
5864572.00	0.00
5864648.00	0.25
5864666.00	0.00
5864714.00	0.25
5864717.00	0.00
5864798.00	0.25
5864817.00	0.00
5864866.00	0.25
5864869.00	0.00
5864952.00	0.25
5864971.00	0.00
5865019.00	0.25
5865027.00	0.00
5865108.00	0.25
5865127.00	0.00
5865174.00	0.25
5865177.00	0.00
5865261.00	0.25
5865280.00	0.00
5865327.00	0.25
5865331.00	0.00
5865420.00	0.25
5865438.00	0.00
5865484.00	0.25
5865488.00	0.00
5865573.00	0.25
5865591.00	0.00
5865642.00	0.25
5865650.00	0.00
5865719.00	0.25
5865737.00	0.00
5865787.00	0.25
5865790.00	0.00
5865869.00	0.25
5865886.00	0.00
5865933.00	0.25
5865937.00	0.00
5866027.00	0.25
5866045.00	0.00
5866096.00	0.25
5866099.00	0.00
5866184.00	0.25
5866203.00	0.00
5866255.00	0.25
5866258.00	0.00
5866337.00	0.25
5866355.00	0.00
5866402.00	0.25
5866406.00	0.00
5866487.00	0.25
5866506.00	0.00
5866552.00	0.25
5866560.00	0.00
5866634.00	0.25
5866653.00	0.00
5866701.00	0.25
5866704.00	0.00
5866785.00	0.25
5866803.00	0.00
5866851.00	0.25
5866854.00	0.00
5866936.00	0.25
5866959.00	0.00
5867007.00	0.25
5867010.00	0.00
5867095.00	0.25
5867112.00	0.00
5867161.00	0.25
5867164.00	0.00
5867248.00	0.25
5867266.00	0.00
5867314.00	0.25
5867322.00	0.00
5867398.00	0.25
5867417.00	0.00
5867464.00	0.25
5867467.00	0.00
5867542.00	0.25
5867560.00	0.00
5867607.00	0.25
5867610.00	0.00
5867694.00	0.25
5867712.00	0.00
5867758.00	0.25
5867762.00	0.00
5867844.00	0.25
5867861.00	0.00
5867909.00	0.25
5867912.00	0.00
5868001.00	0.25
5868018.00	0.00
5868066.00	0.25
5868073.00	0.00
5868154.00	0.25
5868172.00	0.00
5868220.00	0.25
5868223.00	0.00
5868305.00	0.25
5868323.00	0.00
5868371.00	0.25
5868374.00	0.00
5868456.00	0.25
5868474.00	0.00
5868521.00	0.25
5868524.00	0.00
5868602.00	0.25
5868619.00	0.00
5868681.00	0.25
5868692.00	0.00
5868755.00	0.25
5868774.00	0.00
5868821.00	0.25
5868825.00	0.00
5868905.00	0.25
5868924.00	0.00
5868975.00	0.25
5868979.00	0.00
5869062.00	0.25
5869081.00	0.00
5869129.00	0.25
5869136.00	0.00
5869214.00	0.25
5869233.00	0.00
5869280.00	0.25
5869284.00	0.00
5869360.00	0.25
5869378.00	0.00
5869425.00	0.25
5869428.00	0.00
5869511.00	0.25
5869529.00	0.00
5869576.00	0.25
5869579.00	0.00
5869660.00	0.25
5869679.00	0.00
5869726.00	0.25
5869729.00	0.00
5869811.00	0.25
5869829.00	0.00
5869876.00	0.25
5869883.00	0.00
5869963.00	0.25
5869982.00	0.00
5870031.00	0.25
5870034.00	0.00
5870122.00	0.25
5870140.00	0.00
5870188.00	0.25
5870191.00	0.00
5870273.00	0.25
5870291.00	0.00
5870339.00	0.25
5870342.00	0.00
5870418.00	0.25
