time	count
6809008.00	0.00
6809064.00	1.00
6809077.00	0.00
6809132.00	1.00
6809146.00	0.00
6809200.00	1.00
6809213.00	0.00
6809269.00	1.00
6809281.00	0.00
6809337.00	1.00
6809350.00	0.00
6809406.00	1.00
6809419.00	0.00
6809474.00	1.00
6809487.00	0.00
6809542.00	1.00
6809556.00	0.00
6809611.00	1.00
6809624.00	0.00
6809683.00	1.00
6809702.00	0.00
6809760.00	1.00
6810230.00	0.00
6810301.00	1.00
6810318.00	0.00
6810377.00	1.00
6810391.00	0.00
6810447.00	1.00
6810461.00	0.00
6810516.00	1.00
6810529.00	0.00
6810585.00	1.00
6810598.00	0.00
6810654.00	1.00
6810667.00	0.00
6810722.00	1.00
6810735.00	0.00
6810790.00	1.00
6810804.00	0.00
6810860.00	1.00
6810873.00	0.00
6810928.00	1.00
6810941.00	0.00
6811006.00	1.00
6811019.00	0.00
6811075.00	1.00
6811088.00	0.00
6811144.00	1.00
6811158.00	0.00
6811214.00	1.00
6811226.00	0.00
6811281.00	1.00
6811294.00	0.00
6811352.00	1.00
6811371.00	0.00
6811428.00	1.00
6811892.00	0.00
6811966.00	1.00
6811983.00	0.00
6812044.00	1.00
6812058.00	0.00
6812116.00	1.00
6812129.00	0.00
6812184.00	1.00
6812197.00	0.00
6812253.00	1.00
6812266.00	0.00
6812320.00	1.00
6812333.00	0.00
6812389.00	1.00
6812401.00	0.00
6812456.00	1.00
6812469.00	0.00
6812523.00	1.00
6812536.00	0.00
6812591.00	1.00
6812604.00	0.00
6812659.00	1.00
6812671.00	0.00
6812726.00	1.00
6812739.00	0.00
6812794.00	1.00
6812807.00	0.00
6812862.00	1.00
6812876.00	0.00
6812933.00	1.00
6812951.00	0.00
6813012.00	1.00
6813031.00	0.00
6813090.00	1.00
6813554.00	0.00
6813622.00	1.00
6813639.00	0.00
6813699.00	1.00
6813713.00	0.00
6813771.00	1.00
6813785.00	0.00
6813841.00	1.00
6813854.00	0.00
6813909.00	1.00
6813922.00	0.00
6813983.00	1.00
6813997.00	0.00
6814053.00	1.00
6814067.00	0.00
6814124.00	1.00
6814137.00	0.00
6814192.00	1.00
6814204.00	0.00
6814259.00	1.00
6814272.00	0.00
6814327.00	1.00
6814341.00	0.00
6814396.00	1.00
6814409.00	0.00
6814465.00	1.00
6814478.00	0.00
6814533.00	1.00
6814545.00	0.00
6814601.00	1.00
6814614.00	0.00
6814672.00	1.00
6814691.00	0.00
6814749.00	1.00
6815221.00	0.00
6815290.00	1.00
6815307.00	0.00
6815367.00	1.00
6815382.00	0.00
6815439.00	1.00
6815452.00	0.00
6815507.00	1.00
6815521.00	0.00
6815576.00	1.00
6815589.00	0.00
6815644.00	1.00
6815658.00	0.00
6815713.00	1.00
6815726.00	0.00
6815781.00	1.00
6815794.00	0.00
6815850.00	1.00
6815863.00	0.00
6815918.00	1.00
6815931.00	0.00
6815996.00	1.00
6816010.00	0.00
6816066.00	1.00
6816079.00	0.00
6816134.00	1.00
6816147.00	0.00
6816201.00	1.00
6816214.00	0.00
6816271.00	1.00
6816284.00	0.00
6816341.00	1.00
6816360.00	0.00
6816417.00	1.00
6816882.00	0.00
6816964.00	1.00
6816982.00	0.00
6817053.00	1.00
6817068.00	0.00
6817126.00	1.00
6817139.00	0.00
6817195.00	1.00
6817209.00	0.00
6817265.00	1.00
6817278.00	0.00
6817333.00	1.00
6817346.00	0.00
6817401.00	1.00
6817415.00	0.00
6817470.00	1.00
6817483.00	0.00
6817538.00	1.00
6817552.00	0.00
6817607.00	1.00
6817620.00	0.00
6817675.00	1.00
6817688.00	0.00
6817744.00	1.00
6817757.00	0.00
6817812.00	1.00
6817825.00	0.00
6817880.00	1.00
6817893.00	0.00
6817953.00	1.00
6817968.00	0.00
6818027.00	1.00
6818046.00	0.00
6818104.00	1.00
6818568.00	0.00
6818639.00	1.00
6818656.00	0.00
6818717.00	1.00
6818731.00	0.00
6818789.00	1.00
6818802.00	0.00
6818858.00	1.00
6818870.00	0.00
6818926.00	1.00
6818939.00	0.00
6819002.00	1.00
6819016.00	0.00
6819071.00	1.00
6819085.00	0.00
6819140.00	1.00
6819153.00	0.00
6819208.00	1.00
6819220.00	0.00
6819276.00	1.00
6819289.00	0.00
6819344.00	1.00
6819357.00	0.00
6819413.00	1.00
6819426.00	0.00
6819480.00	1.00
6819492.00	0.00
6819547.00	1.00
6819560.00	0.00
6819615.00	1.00
6819628.00	0.00
6819686.00	1.00
6819704.00	0.00
6819762.00	1.00
6820231.00	0.00
6820309.00	1.00
6820327.00	0.00
6820396.00	1.00
6820412.00	0.00
6820470.00	1.00
6820483.00	0.00
6820539.00	1.00
6820553.00	0.00
6820609.00	1.00
6820622.00	0.00
6820679.00	1.00
6820692.00	0.00
6820749.00	1.00
6820762.00	0.00
6820817.00	1.00
6820831.00	0.00
6820886.00	1.00
6820899.00	0.00
6820962.00	1.00
6820976.00	0.00
6821033.00	1.00
6821047.00	0.00
6821103.00	1.00
6821115.00	0.00
6821171.00	1.00
6821184.00	0.00
6821239.00	1.00
6821252.00	0.00
6821307.00	1.00
6821321.00	0.00
6821381.00	1.00
6821400.00	0.00
6821458.00	1.00
6821920.00	0.00
6822001.00	1.00
6822019.00	0.00
6822078.00	1.00
6822092.00	0.00
6822148.00	1.00
6822162.00	0.00
6822218.00	1.00
6822231.00	0.00
6822287.00	1.00
6822300.00	0.00
6822356.00	1.00
6822369.00	0.00
6822425.00	1.00
6822439.00	0.00
6822494.00	1.00
6822507.00	0.00
6822562.00	1.00
6822576.00	0.00
6822631.00	1.00
6822644.00	0.00
6822700.00	1.00
6822713.00	0.00
6822768.00	1.00
6822781.00	0.00
6822835.00	1.00
6822848.00	0.00
6822903.00	1.00
6822916.00	0.00
6822978.00	1.00
6822991.00	0.00
6823050.00	1.00
6823069.00	0.00
6823127.00	1.00
6823592.00	0.00
6823670.00	1.00
6823688.00	0.00
6823757.00	1.00
6823772.00	0.00
6823831.00	1.00
6823844.00	0.00
6823900.00	1.00
6823913.00	0.00
6823975.00	1.00
6823989.00	0.00
6824045.00	1.00
6824058.00	0.00
6824114.00	1.00
6824127.00	0.00
6824182.00	1.00
6824195.00	0.00
6824251.00	1.00
6824264.00	0.00
6824319.00	1.00
6824331.00	0.00
6824387.00	1.00
6824399.00	0.00
6824455.00	1.00
6824468.00	0.00
6824523.00	1.00
6824536.00	0.00
6824591.00	1.00
6824604.00	0.00
6824659.00	1.00
6824672.00	0.00
6824730.00	1.00
6824749.00	0.00
6824806.00	1.00
6825276.00	0.00
6825351.00	1.00
6825369.00	0.00
6825429.00	1.00
6825443.00	0.00
6825499.00	1.00
6825513.00	0.00
6825570.00	1.00
6825583.00	0.00
6825638.00	1.00
6825652.00	0.00
6825707.00	1.00
6825720.00	0.00
6825776.00	1.00
6825789.00	0.00
6825844.00	1.00
6825857.00	0.00
6825912.00	1.00
6825925.00	0.00
6825989.00	1.00
6826004.00	0.00
6826060.00	1.00
6826074.00	0.00
6826130.00	1.00
6826143.00	0.00
6826199.00	1.00
6826212.00	0.00
6826272.00	1.00
6826286.00	0.00
6826341.00	1.00
6826355.00	0.00
6826413.00	1.00
6826432.00	0.00
6826490.00	1.00
6826958.00	0.00
6827031.00	1.00
6827048.00	0.00
6827111.00	1.00
6827125.00	0.00
6827192.00	1.00
6827206.00	0.00
6827264.00	1.00
6827277.00	0.00
