time	count
6602792.00	0.00
6602850.00	1.00
6602862.00	0.00
6602913.00	1.00
6602925.00	0.00
6602973.00	1.00
6602985.00	0.00
6603034.00	1.00
6603045.00	0.00
6603094.00	1.00
6603106.00	0.00
6603154.00	1.00
6603165.00	0.00
6603214.00	1.00
6603225.00	0.00
6603273.00	1.00
6603284.00	0.00
6603334.00	1.00
6603345.00	0.00
6603393.00	1.00
6603404.00	0.00
6603452.00	1.00
6603463.00	0.00
6603512.00	1.00
6603523.00	0.00
6603573.00	1.00
6603589.00	0.00
6603639.00	1.00
6604049.00	0.00
6604120.00	1.00
6604136.00	0.00
6604190.00	1.00
6604202.00	0.00
6604251.00	1.00
6604263.00	0.00
6604311.00	1.00
6604322.00	0.00
6604370.00	1.00
6604382.00	0.00
6604430.00	1.00
6604441.00	0.00
6604489.00	1.00
6604500.00	0.00
6604548.00	1.00
6604559.00	0.00
6604607.00	1.00
6604618.00	0.00
6604666.00	1.00
6604677.00	0.00
6604726.00	1.00
6604737.00	0.00
6604784.00	1.00
6604796.00	0.00
6604850.00	1.00
6604862.00	0.00
6604912.00	1.00
6604924.00	0.00
6604971.00	1.00
6604982.00	0.00
6605032.00	1.00
6605049.00	0.00
6605099.00	1.00
6605499.00	0.00
6605561.00	1.00
6605576.00	0.00
6605630.00	1.00
6605642.00	0.00
6605691.00	1.00
6605702.00	0.00
6605750.00	1.00
6605762.00	0.00
6605810.00	1.00
6605821.00	0.00
6605876.00	1.00
6605888.00	0.00
6605937.00	1.00
6605948.00	0.00
6605998.00	1.00
6606010.00	0.00
6606057.00	1.00
6606068.00	0.00
6606118.00	1.00
6606129.00	0.00
6606178.00	1.00
6606189.00	0.00
6606237.00	1.00
6606248.00	0.00
6606297.00	1.00
6606308.00	0.00
6606356.00	1.00
6606367.00	0.00
6606415.00	1.00
6606426.00	0.00
6606475.00	1.00
6606491.00	0.00
6606541.00	1.00
6606947.00	0.00
6607010.00	1.00
6607026.00	0.00
6607086.00	1.00
6607099.00	0.00
6607157.00	1.00
6607169.00	0.00
6607225.00	1.00
6607237.00	0.00
6607292.00	1.00
6607304.00	0.00
6607359.00	1.00
6607371.00	0.00
6607426.00	1.00
6607438.00	0.00
6607488.00	1.00
6607500.00	0.00
6607548.00	1.00
6607559.00	0.00
6607607.00	1.00
6607619.00	0.00
6607666.00	1.00
6607678.00	0.00
6607727.00	1.00
6607738.00	0.00
6607787.00	1.00
6607799.00	0.00
6607854.00	1.00
6607867.00	0.00
6607916.00	1.00
6607928.00	0.00
6607978.00	1.00
6607994.00	0.00
6608044.00	1.00
6608451.00	0.00
6608512.00	1.00
6608528.00	0.00
6608582.00	1.00
6608595.00	0.00
6608646.00	1.00
6608658.00	0.00
6608706.00	1.00
6608717.00	0.00
6608765.00	1.00
6608777.00	0.00
6608830.00	1.00
6608842.00	0.00
6608892.00	1.00
6608903.00	0.00
6608951.00	1.00
6608963.00	0.00
6609047.00	1.00
6609060.00	0.00
6609110.00	1.00
6609121.00	0.00
6609170.00	1.00
6609181.00	0.00
6609229.00	1.00
6609240.00	0.00
6609289.00	1.00
6609300.00	0.00
6609348.00	1.00
6609360.00	0.00
6609409.00	1.00
6609421.00	0.00
6609471.00	1.00
6609488.00	0.00
6609538.00	1.00
6609950.00	0.00
6610020.00	1.00
6610035.00	0.00
6610089.00	1.00
6610100.00	0.00
6610150.00	1.00
6610161.00	0.00
6610209.00	1.00
6610222.00	0.00
6610270.00	1.00
6610283.00	0.00
6610332.00	1.00
6610343.00	0.00
6610393.00	1.00
6610404.00	0.00
6610452.00	1.00
6610464.00	0.00
6610513.00	1.00
6610524.00	0.00
6610572.00	1.00
6610583.00	0.00
6610632.00	1.00
6610643.00	0.00
6610695.00	1.00
6610707.00	0.00
6610756.00	1.00
6610768.00	0.00
6610816.00	1.00
6610832.00	0.00
6610883.00	1.00
6610895.00	0.00
6610946.00	1.00
6610962.00	0.00
6611012.00	1.00
6611416.00	0.00
6611477.00	1.00
6611492.00	0.00
6611544.00	1.00
6611556.00	0.00
6611606.00	1.00
6611617.00	0.00
6611666.00	1.00
6611677.00	0.00
6611726.00	1.00
6611737.00	0.00
6611785.00	1.00
6611797.00	0.00
6611853.00	1.00
6611865.00	0.00
6611914.00	1.00
6611925.00	0.00
6611974.00	1.00
6611985.00	0.00
6612034.00	1.00
6612045.00	0.00
6612094.00	1.00
6612105.00	0.00
6612154.00	1.00
6612165.00	0.00
6612213.00	1.00
6612225.00	0.00
6612273.00	1.00
6612285.00	0.00
6612333.00	1.00
6612344.00	0.00
6612396.00	1.00
6612413.00	0.00
6612463.00	1.00
6612873.00	0.00
6612934.00	1.00
6612948.00	0.00
6613000.00	1.00
6613012.00	0.00
6613062.00	1.00
6613075.00	0.00
6613123.00	1.00
6613135.00	0.00
6613183.00	1.00
6613194.00	0.00
6613243.00	1.00
6613255.00	0.00
6613303.00	1.00
6613314.00	0.00
6613363.00	1.00
6613374.00	0.00
6613436.00	1.00
6613448.00	0.00
6613495.00	1.00
6613507.00	0.00
6613555.00	1.00
6613566.00	0.00
6613614.00	1.00
6613625.00	0.00
6613673.00	1.00
6613684.00	0.00
6613732.00	1.00
6613743.00	0.00
6613792.00	1.00
6613804.00	0.00
6613861.00	1.00
6613878.00	0.00
6613928.00	1.00
6614329.00	0.00
6614391.00	1.00
6614406.00	0.00
6614468.00	1.00
6614480.00	0.00
6614531.00	1.00
6614542.00	0.00
6614591.00	1.00
6614603.00	0.00
6614651.00	1.00
6614663.00	0.00
6614712.00	1.00
6614723.00	0.00
6614770.00	1.00
6614782.00	0.00
6614836.00	1.00
6614848.00	0.00
6614897.00	1.00
6614909.00	0.00
6614957.00	1.00
6614968.00	0.00
6615017.00	1.00
6615028.00	0.00
6615081.00	1.00
6615092.00	0.00
6615141.00	1.00
6615152.00	0.00
6615200.00	1.00
6615211.00	0.00
6615259.00	1.00
6615271.00	0.00
6615321.00	1.00
6615337.00	0.00
6615386.00	1.00
6615787.00	0.00
6615855.00	1.00
6615871.00	0.00
6615924.00	1.00
6615936.00	0.00
6615992.00	1.00
6616003.00	0.00
6616052.00	1.00
6616063.00	0.00
6616112.00	1.00
6616124.00	0.00
6616172.00	1.00
6616183.00	0.00
6616235.00	1.00
6616247.00	0.00
6616296.00	1.00
6616308.00	0.00
6616356.00	1.00
6616367.00	0.00
6616417.00	1.00
